ID,ObsType,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
3097,GAN,39.465,-80.16,285.43,2006-03-31,23:45,2006-03-31,18:45,4,,,1/4 of sky,Orion,small clouds widely spread out over the entire sky.  orions belt seemed to be extremely clear,In an opening in the middle of the woods.,United States - West Virginia
3096,GAN,44.5603,-69.7303,135.1,2006-03-28,19:30,2006-03-28,14:30,3,,,clear,Orion,A little cloudy to the North.,A lot of trees.,United States - Maine
3095,GAN,39.5303,-80.1192,270.6,2006-03-30,21:00,2006-03-30,16:00,6,,,1/4 of sky,Orion,"A little cloud cover to the south-east, but fairly clear.  A wonderful night for stargazing. Very minute light pollution and very little overcast. I was able to find several constellations.",There is one street light approximately 20m from my observation point.,United States - West Virginia
3094,GAN,32.23,-110.975,721.23,2006-03-30,19:50,2006-03-30,12:50,4,,,clear,Orion,a little haze to the north,,United States - Arizona
3093,GAN,39.5303,80.1194,1110.66,2006-03-30,20:30,2006-03-31,04:30,4,,,1/4 of sky,Orion,A few clouds in the sky  Tough to recognize,Street light 10M from point,China
3092,GAN,39.4941,-80.2213,389.86,2006-03-30,22:30,2006-03-30,17:30,6,,,clear,Orion,black and starry  There isn't much light pollution.,There is a light behind me 20m away,United States - West Virginia
3091,GAN,27.2989,-97.8151,12.7,2006-03-30,19:30,2006-03-30,13:30,5,,,clear,Orion,,Security light about 125 feet away.,United States - Texas
3090,GAN,27.2989,-97.8151,12.7,2006-03-30,19:30,2006-03-30,13:30,5,,,clear,Orion,,,United States - Texas
3089,GAN,27.2989,-97.8151,12.7,2006-03-30,20:30,2006-03-30,14:30,4,,,1/4 of sky,Orion,pretty cloudy,next door house light,United States - Texas
3088,GAN,27.2989,-97.8151,12.7,2006-03-30,20:40,2006-03-30,14:40,1,,,clear,Orion,,,United States - Texas
3087,GAN,39.458,-80.178,305.65,2006-03-29,19:45,2006-03-29,14:45,3,,,clear,Orion,The sky was prefectly clear.,There were many streetlights that were in range of my view.,United States - West Virginia
3086,GAN,39.48,-80.156,299.7,2006-03-29,20:25,2006-03-29,15:25,3,,,1/4 of sky,Orion,,,United States - West Virginia
3085,GAN,39.5017,-79.4983,831.4,2006-03-30,19:15,2006-03-30,14:15,5,,,1/4 of sky,Orion,little cloudy,few street lights around,United States - West Virginia
3084,GAN,39.474,-80.166,345.85,2006-03-28,21:30,2006-03-28,16:30,1,,,over 1/2 of sky,Orion,The sky was already cloudy/hazy and I could not see with the streetlight either.  I did not get to see it. It was completely covered.,I have a streetlight right beside my house and therefore had difficulty trying to see it.,United States - West Virginia
3083,GAN,-23.6799,-70.4092,41.45,2006-03-26,21:00,2006-03-26,17:00,5,,,clear,Orion,"We are a coastal city, so there is always some haze towards the West.  Why didn't you stick to a more conventional list of timezones in this form? I know my time zone is UT-4, but I have not the faintest idea of what the codes of your timezones mean. Possibly mainly used in USA?","University campus close to an important road, with all the street lights that this implies.",Chile
3082,GAN,36.3897,-97.5268,338.62,2006-03-30,20:30,2006-03-30,14:30,4,,,1/4 of sky,Orion,Fairly clear with very little cloudes.  I think Orion is really easy to find.,There was no light in the area at the time.,United States - Oklahoma
3081,GAN,36.438,-97.5832,359.65,2006-03-30,19:30,2006-03-30,13:30,2,,,1/4 of sky,Orion,,,United States - Oklahoma
3080,GAN,33.041,-96.881,170.53,2006-03-29,20:00,2006-03-29,14:00,1,,,over 1/2 of sky,Orion,ver cloudy,lights surrounding,United States - Texas
3079,GAN,40.827,-74.283,134.2,2006-03-29,20:50,2006-03-29,15:50,4,,,clear,Orion,there was a lot of light in the sky near where Orion was from a neighboring city.  In the middle of the winter where orion was high in the sky I could see more like Mag. 5,there are two lights with in 50 yards,United States - New Jersey
3078,GAN,69.0,-68.0,2.38,2006-03-27,19:20,2006-03-27,14:20,1,,,1/4 of sky,Orion,there was many clouds covering the stars  we barely saw some stars,it was dark with no light,Canada
3077,GAN,39.476,-80.184,306.14,2006-03-28,19:30,2006-03-28,14:30,4,,,over 1/2 of sky,Orion,hazy,balcony,United States - West Virginia
3076,GAN,39.487,-80.174,331.06,2006-03-28,20:35,2006-03-28,15:35,2,,,over 1/2 of sky,Orion,Lights two miles Northwest,My porch at my house.,United States - West Virginia
3075,GAN,39.42,80.172,1124.03,2006-03-29,20:50,2006-03-30,04:50,2,,,over 1/2 of sky,Orion,Cloudy,This was 10 miles from my house.,China
3074,GAN,36.438,-97.5832,359.65,2006-03-30,19:30,2006-03-30,13:30,3,,,clear,Orion,,,United States - Oklahoma
3073,GAN,39.476,89.184,800.94,2006-03-28,19:25,2006-03-29,03:25,2,,,over 1/2 of sky,Orion,cloudy,On a balcony at my house.,China
3072,GAN,36.435,-97.5727,355.6,2006-03-30,21:00,2006-03-30,15:00,3,,,1/2 of sky,Orion,,,United States - Oklahoma
3071,GAN,14.0,-10.0,211.96,2006-03-27,19:20,2006-03-27,19:20,6,,,1/4 of sky,Orion,THere were not many clouds covering the sky  The stars were seen really tiny,No light was when the observation was made,Mali
3070,GAN,33.041,-96.881,170.53,2006-03-28,20:00,2006-03-28,14:00,1,,,clear,Orion,"cloudy, not very visible  dark sky",,United States - Texas
3069,GAN,39.476,80.184,1115.97,2006-03-27,19:45,2006-03-28,03:45,7,,,clear,Orion,,,China
3068,GAN,33.041,-96.881,170.53,2006-03-28,20:00,2006-03-28,14:00,4,,,clear,Orion,everything was normal,,United States - Texas
3067,GAN,54.1,18.7667,20.29,2006-03-31,20:00,2006-03-31,22:00,5,,,1/2 of sky,Orion,,,Poland
3066,GAN,45.0,-76.0,140.73,2006-03-27,20:05,2006-03-27,15:05,7,,,1/2 of sky,Orion,,,Canada
3065,GAN,-44.0,-74.0,-206.23,2006-03-31,20:20,2006-03-31,16:20,4,,,1/4 of sky,Orion,a little haze in the middle of the sky,its was very dark and no light at all from within a miole,Chile
3064,GAN,39.473,-80.159,321.62,2006-03-29,21:05,2006-03-29,16:05,4,,,1/4 of sky,Orion,,,United States - West Virginia
3063,GAN,54.1,18.7667,20.29,2006-03-31,20:00,2006-03-31,22:00,4,,,clear,Orion,,,Poland
3062,GAN,53.0,-87.0,189.0,2006-03-27,19:35,2006-03-27,14:35,3,,,1/2 of sky,Orion,,,Canada
3061,GAN,40.0553,-80.4486,368.25,2006-03-31,20:30,2006-03-31,15:30,4,,,1/4 of sky,Orion,"Because of the sky, not all the stars were seen clearly.",There was a light post from about a mile of the location.,United States - Pennsylvania
3060,GAN,56.0,61.0,260.69,2006-03-31,19:20,2006-04-01,01:20,2,,,1/2 of sky,Orion,cover the stars partially,nothing obstruct my view,Russia
3059,GAN,10.0,-14.0,0.98,2006-03-27,20:30,2006-03-27,20:30,4,,,1/2 of sky,Orion,,,Guinea
3058,GAN,28.0,-98.0,58.37,2006-03-27,19:35,2006-03-27,13:35,4,,,over 1/2 of sky,Orion,,vi a mr. melgar topando con miss. karim,United States - Texas
3057,GAN,31.0,-98.0,308.24,2006-03-27,19:00,2006-03-27,13:00,3,,,1/4 of sky,Orion,,,United States - Texas
3056,GAN,17.0,-1.0,262.98,2006-03-27,20:40,2006-03-27,20:40,7,,,clear,Orion,,,Mali
3055,GAN,56.0,61.0,260.69,2006-03-31,19:40,2006-04-01,01:40,5,,,clear,Orion,The sky was clear and almost all the stars could be seen.,Because of the location the sky could not be seen very well because of some trees.,Russia
3054,GAN,28.0,-98.0,58.37,2006-03-27,20:35,2006-03-27,14:35,5,,,clear,Orion,,,United States - Texas
3053,GAN,44.0,-74.0,584.94,2006-03-27,20:35,2006-03-27,15:35,6,,,1/4 of sky,Orion,,,United States - New York
3052,GAN,33.037,-96.859,186.4,2006-03-28,20:00,2006-03-28,14:00,6,,,clear,Orion,the sky is very clear  i could see orion very well but the light pole blurs my vision,there is a light pole by my house,United States - Texas
3051,GAN,33.037,-96.859,186.4,2006-03-27,19:00,2006-03-27,13:00,5,,,1/4 of sky,Orion,there is one cloud in the sky by orion  i could see orion but there was one cloud in the sky,there is a light pole by my house,United States - Texas
3050,GAN,33.037,-96.859,186.4,2006-03-27,20:00,2006-03-27,14:00,6,,,clear,Orion,there is a clear sky out with a few contrails  clear skys and a few contrails,there is a light pole by my house,United States - Texas
3049,GAN,39.1833,-80.0,531.28,2006-03-30,19:55,2006-03-30,14:55,6,,,1/2 of sky,Orion,A little hazy but you can see most of the stars  It was half cloudy and you could see the orion perfectly it fit right in my view.,There is 2 street lights and a porch light.,United States - West Virginia
3048,GAN,40.593,-80.1058,383.5,2006-03-29,20:45,2006-03-29,15:45,3,,,1/4 of sky,Orion,,I live in a community with a lot of lamp lights around the house.,United States - Pennsylvania
3047,GAN,33.037,-96.859,186.4,2006-03-26,20:30,2006-03-26,14:30,4,,,1/4 of sky,Orion,there are some clouds out side  i still could see orion but yet there were clouds outside.,threr are light poles by my house,United States - Texas
3046,GAN,35.05,-90.0,74.61,2006-03-30,22:00,2006-03-30,16:00,3,,,clear,Orion,,,United States - Tennessee
3045,GAN,33.037,-96.859,186.4,2006-03-25,19:30,2006-03-25,13:30,5,,,clear,Orion,it is a clear sky but very cold out side  there were no clouds but i had trouble finding orion and it was cold,there is a light pole by my house,United States - Texas
3044,GAN,39.0167,-80.0,632.47,2006-03-30,20:05,2006-03-30,15:05,2,,,clear,Orion,All I saw was the three star constellations.,,United States - West Virginia
3043,GAN,33.037,-96.859,186.4,2006-03-24,20:00,2006-03-24,14:00,5,,,clear,Orion,clear sky. only one or two contrails  the sky was clear but yet i couldn't see all the stars.,there are light poles by my house,United States - Texas
3042,GAN,39.1833,-80.0,531.28,2006-03-30,20:00,2006-03-30,15:00,2,,,clear,Orion,,,United States - West Virginia
3041,GAN,33.037,-96.859,186.4,2006-03-23,19:10,2006-03-23,13:10,2,,,over 1/2 of sky,Orion,once again there are to many clouds  there were to many clouds and it was cold so i was ready to go inside.,there are light poles by my house,United States - Texas
3040,GAN,39.1833,-80.0,531.28,2006-03-30,20:05,2006-03-30,15:05,3,,,clear,Orion,very clear,,United States - West Virginia
3039,GAN,22.45,114.033,4.07,2006-03-29,22:00,2006-03-30,06:00,1,,,1/4 of sky,Orion,,,China
3038,GAN,39.968,-74.143,5.73,2006-03-30,19:30,2006-03-30,14:30,4,,,1/4 of sky,Orion,,,United States - New Jersey
3037,GAN,50.41,19.05,316.54,2006-03-29,21:40,2006-03-29,23:40,4,,,1/2 of sky,Orion,haze to the north  mic555.pl,There is one street light within 60 m that is shielded from my view.,Poland
3036,GAN,39.968,-74.143,5.73,2006-03-29,19:30,2006-03-29,14:30,4,,,clear,Orion,,,United States - New Jersey
3035,GAN,39.968,-74.143,5.73,2006-03-28,19:35,2006-03-28,14:35,3,,,1/2 of sky,Orion,,,United States - New Jersey
3034,GAN,39.873,-74.202,9.53,2006-03-30,20:10,2006-03-30,15:10,4,,,1/4 of sky,Orion,,There is one street light within 50 m that is shielded from my view,United States - New Jersey
3033,GAN,50.41,19.05,316.54,2006-03-28,21:25,2006-03-28,23:25,5,,,1/2 of sky,Orion,little haze to the south  no comments,There is one street light within 60 m that is shielded from my view.,Poland
3032,GAN,44.455,-68.9117,0.0,2006-03-27,21:00,2006-03-27,16:00,5,,,clear,Orion,,,United States - Maine
3031,GAN,39.968,-74.143,5.73,2006-03-30,19:30,2006-03-30,14:30,4,,,1/4 of sky,Orion,,,United States - New Jersey
3030,GAN,39.968,-74.143,5.73,2006-03-29,19:30,2006-03-29,14:30,4,,,1/4 of sky,Orion,,,United States - New Jersey
3029,GAN,39.968,-74.143,5.73,2006-03-28,19:30,2006-03-28,14:30,4,,,1/4 of sky,Orion,,,United States - New Jersey
3028,GAN,-20.5342,-47.4053,966.36,2006-03-30,20:00,2006-03-30,17:00,2,,,1/2 of sky,Orion,,Ha muitas luzes na rua,Brazil
3027,GAN,42.5821,-82.9819,183.74,2006-03-28,20:20,2006-03-28,15:20,3,,,1/4 of sky,Orion,,,United States - Michigan
3026,GAN,42.616,-82.996,187.34,2006-03-29,19:40,2006-03-29,14:40,2,,,clear,Orion,a few clouds  Hard to see..,,United States - Michigan
3025,GAN,42.61,-82.977,184.91,2006-03-29,20:20,2006-03-29,15:20,3,,,1/2 of sky,Orion,,,United States - Michigan
3024,GAN,42.606,-82.987,186.1,2006-03-28,20:00,2006-03-28,15:00,5,,,clear,Orion,,,United States - Michigan
3023,GAN,18.2,-67.15,2.81,2006-03-29,20:30,2006-03-29,16:30,4,,,clear,Orion,,I have seen orion very well. There's was no problem. Uh I was at CROEM Mayaguez.,Puerto Rico
3022,GAN,39.48,-80.14,289.61,2006-03-31,20:30,2006-03-31,15:30,3,,,1/4 of sky,Orion,,I have a large college near me which produces a lot of light and makes star visibility somewhat low.,United States - West Virginia
3021,GAN,18.0833,-66.0167,677.3,2006-03-30,20:30,2006-03-30,16:30,2,,,over 1/2 of sky,Orion,"The observation was affected with lots of clouds. therefore, it wasn't such a great observation.  Although it was cloudy, I could have some view of the Orion constellation.",I made my observations from the top of a Mountain which makes it easier to observe the stars.,Puerto Rico
3020,GAN,44.5603,-69.7303,135.1,2006-03-30,20:35,2006-03-30,15:35,2,,,1/4 of sky,Orion,there was some clouds,outside light was on,United States - Maine
3019,GAN,-32.9,151.7,27.6,2006-03-31,21:45,2006-04-01,08:45,4,,,clear,Orion,,,Australia
3018,GAN,37.8881,-4.77194,109.26,2006-03-25,20:00,2006-03-25,21:00,3,,,clear,Orion,"normal, without clouds","a light 10 meter from me, my hand between my eyes and the light",Spain
3017,GAN,41.8886,21.2478,1023.42,2006-03-27,20:40,2006-03-27,22:40,5,,,clear,Orion,"Average condition, low humidity  This is our local astronomical observation site, the sky varies in magnitudes from 5-6, it is 25km from the city, and on the way are just few villages","this is remote area, there are no lights, and altitude its around 1000m",Macedonia
3016,GAN,41.9844,21.4753,237.86,2006-03-27,20:45,2006-03-27,22:45,4,,,clear,Orion,"Average condition, with no humidity  As amater astronomer, every day I look the sky, on this location the sky varies in magnitude from 3 - 4 , depends on humidity","I am in the neighborhood park, its 250m x 800m, so buidings and street lights are almost hiden by trees, but still this is a big city",Macedonia
3015,GAN,-33.888,151.194,24.05,2006-03-31,21:00,2006-04-01,08:00,4,,,1/2 of sky,Orion,very cloudy on the northern sjy  star beside orion is not very clear whereas the star beside southern cross is very obvious.,There is 2 street light within 20 m that is shielded from my view,Australia
3014,GAN,38.256,21.741,15.4,2006-03-30,23:00,2006-03-31,02:00,4,,,clear,Orion,,There is one street light within 30 m that is shielded from my view.),Greece
3013,GAN,40.4742,-3.37194,588.61,2006-03-28,21:45,2006-03-28,23:45,3,,,clear,Orion,,cerca IES Albeniz,Spain
3012,GAN,40.4742,-3.37194,588.61,2006-03-27,21:30,2006-03-27,23:30,2,,,1/4 of sky,Orion,,Cerca IES Albeniz,Spain
3011,GAN,40.4742,-3.37194,588.61,2006-03-23,20:30,2006-03-23,21:30,2,,,1/4 of sky,Orion,,Cerca IES Albeniz,Spain
3010,GAN,28.469,-16.257,44.84,2006-03-29,22:30,2006-03-29,23:30,3,,,clear,Orion,Some dust,"in the middle of the city, top of a building",Spain
3009,GAN,40.2238,-4.3935,522.88,2006-03-28,22:25,2006-03-29,00:25,7,,,1/4 of sky,Orion,,,Spain
3008,GAN,41.936,-88.766,261.64,2006-03-31,21:30,2006-03-31,15:30,1,,,1/2 of sky,Orion,"a little Haze  Like i said a college campus it's sooo lit up, witch is good but not for star gazing",College Campus..,United States - Illinois
3007,GAN,40.5785,-73.962,2.67,2006-03-22,22:35,2006-03-22,17:35,1,,,clear,Orion,Stars were very hard to see.  I only saw two stars.,There is a street light about 15 yards from me.,United States - New York
3006,GAN,38.904,-77.422,104.29,2006-03-28,19:30,2006-03-28,14:30,4,,,clear,Orion,,"There are a few street lamps, but most of the light is blocked by trees. Houses block a lot of the horizon.",United States - Virginia
3005,GAN,-34.362,144.906,93.42,2006-03-31,21:05,2006-04-01,08:05,1,,,over 1/2 of sky,Orion,thin fizzy cloud cover over the majority of the sky,2 km out of a town of 3000 people,Australia
3004,GAN,39.988,-105.256,1648.31,2006-03-29,19:50,2006-03-29,12:50,3,,,clear,Orion,"Windy with clouds, but Orion was clear during observation",,United States - Colorado
3003,GAN,39.25,-106.291,3097.66,2006-03-30,21:30,2006-03-30,14:30,6,,,clear,Orion,,,United States - Colorado
3002,GAN,33.025,-96.905,158.07,2006-03-29,20:40,2006-03-29,14:40,1,,,1/2 of sky,Orion,cloudy but a few stars visible. no orion,porch lights across the street,United States - Texas
3001,GAN,33.037,-96.859,186.4,2006-03-30,20:25,2006-03-30,14:25,1,,,1/2 of sky,Orion,a few stars but no orion,at school,United States - Texas
3000,GAN,42.241,-83.613,221.27,2006-03-31,21:30,2006-03-31,16:30,3,,,1/4 of sky,Orion,Thick haze all around the horizon.  Down with light pollution.,This is on the Eastern Michigan University Cmapus. Sherzer Observatory roofdeck,United States - Michigan
2999,GAN,-36.795,174.595,21.0,2006-03-29,21:00,2006-03-30,09:00,5,,,clear,Orion,,"We live near the highway where there are usually a few streetlights, but road works were going on and there were no street lights around our area.",New Zealand
2998,GAN,33.029,-96.901,160.39,2006-03-28,20:35,2006-03-28,14:35,1,,,over 1/2 of sky,Orion,overcast,a few porch lights on across the street.,United States - Texas
2997,GAN,33.029,-96.901,160.39,2006-03-27,20:35,2006-03-27,14:35,3,,,clear,Orion,clear,porch light across the street,United States - Texas
2996,GAN,33.029,-96.901,160.39,2006-03-26,20:40,2006-03-26,14:40,2,,,1/4 of sky,Orion,a lil cloudy but a few stars visible. no orion seen.  saw the big dipper.,porch light across the street,United States - Texas
2995,GAN,33.006,-96.972,149.28,2006-03-25,20:45,2006-03-25,14:45,1,,,clear,Orion,no stars visible. sky looked clear  the sky was clear but there were no visible stars in the sky till after 9,mall lights,United States - Texas
2994,GAN,33.029,-96.901,160.39,2006-03-24,20:30,2006-03-24,14:30,4,,,clear,Orion,clear,"street lights across the street, porch lights on",United States - Texas
2993,GAN,64.7356,-147.337,151.0,2006-03-29,21:00,2006-03-29,12:00,3,,,clear,Orion,little to no haze. very clear night,2 street lights within 25 meters,United States - Alaska
2992,GAN,39.9667,-105.25,1723.68,2006-03-30,20:20,2006-03-30,13:20,3,,,clear,Orion,Moderate air pollution haze,There are no street lights visible,United States - Colorado
2991,GAN,42.112,-90.334,246.49,2006-03-30,23:05,2006-03-30,17:05,3,,,over 1/2 of sky,Orion,plhs,PLHS,United States - Iowa
2990,GAN,64.7356,-147.337,151.0,2006-03-28,20:50,2006-03-28,11:50,2,,,1/4 of sky,Orion,little haze to the south,2 street lights within 25 meters,United States - Alaska
2989,GAN,50.9221,-114.081,1079.0,2006-03-30,21:15,2006-03-30,14:15,2,,,clear,Orion,"I could just barely see his back knee, and his belt was very faint. Couldn't see the front foot at all.","There was one bright streetlight nearly directly in my view, and other streetlights around.",Canada
2988,GAN,32.22,-110.97,729.93,2006-03-30,20:30,2006-03-30,13:30,4,,,1/2 of sky,Orion,Not very thick clouds.  It took a while to actually see distant stars. i might have seen more if other neighbors lights have been turned off because the glare from the lights kinda of destracted my vision.,"i live in an apartment complex away from the city. So the only light their was, was the entrance lights",United States - Arizona
2987,GAN,33.031,-96.844,211.38,2006-03-24,19:35,2006-03-24,13:35,7,,,clear,Orion,the sky was clear,,United States - Texas
2986,GAN,33.032,-96.841,208.97,2006-03-23,20:30,2006-03-23,14:30,2,,,1/4 of sky,Orion,i can't see it clearly but it looks like it has a little clouds  it had other stars but but they were really far from orion,in a parking lot there are many lights,United States - Texas
2985,GAN,48.7314,-123.649,62.15,2006-03-28,19:45,2006-03-28,11:45,3,,,clear,Orion,,2 houses with house lights on 200m away (across an open field),Canada
2984,GAN,11.5771,-83.8943,130.07,2006-03-30,20:50,2006-03-30,14:50,5,,,clear,Orion,magnitude between 4 and 5,,Nicaragua
2983,GAN,33.572,-112.14,374.25,2006-03-30,20:15,2006-03-30,13:15,4,,,clear,Orion,,There is a school within 1 quarter mi. from my house with field lights. There is also a street light within 500ft. from my house,United States - Arizona
2982,GAN,32.161,-111.037,777.5,2006-03-31,21:20,2006-03-31,14:20,4,,,1/4 of sky,Orion,Some clouds above orion,There is a house light on about 50 m that is shielded from my view,United States - Arizona
2981,GAN,-33.78,151.156,63.88,2006-03-29,20:30,2006-03-30,07:30,3,,,clear,Orion,hazy,house lights 50m away,Australia
2980,GAN,33.7314,-111.981,550.33,2006-03-30,21:20,2006-03-30,14:20,3,,,clear,Orion,very light high Cirrus clouds in area,,United States - Arizona
2979,GAN,33.5028,-112.802,354.29,2006-03-30,21:25,2006-03-30,14:25,4,,,clear,Orion,"it completely clear of any clouds, but not of pollution",i moved to a space near my house that is pretty clear of streelights or other types of light pollution.,United States - Arizona
2978,GAN,39.9469,-105.109,1609.9,2006-03-30,20:45,2006-03-30,13:45,4,,,clear,Orion,"hazy in all directions.  46 degrees warm, nice night for a night time walk around the lake.","Boulder County Open Space Sterns Lake, nearest farm light is 1/3 mile away.",United States - Colorado
2977,GAN,40.9392,-73.1231,27.51,2006-03-30,21:25,2006-03-30,16:25,5,,,clear,Orion,"It was a pretty clear night.  I could not see Orion, but I viewed the Big Dipper.",There are lights in the backyard facing out.,United States - New York
2976,GAN,40.575,-105.087,1525.44,2006-03-30,20:55,2006-03-30,13:55,5,,,clear,Orion,Noah's 3rd observation...,CSU Solar House III reporting for duty...flood lights all around. I tried to get in the darkest area at our site.,United States - Colorado
2975,GAN,39.53,-77.1933,170.54,2006-03-31,21:00,2006-03-31,16:00,4,,,clear,Orion,Light haze,House lights below Orion,United States - Maryland
2974,GAN,39.61,-105.064,1672.56,2006-03-27,20:40,2006-03-27,13:40,4,,,1/4 of sky,Orion,,There are lights from homes about 100 and 200 feet away,United States - Colorado
2973,GAN,33.005,-96.923,153.37,2006-03-28,19:30,2006-03-28,13:30,1,,,clear,Orion,There are a few clouds in the sky. Mostly Cloudy  There is a lamp post by my house about 10 feet away.,,United States - Texas
2972,GAN,38.293,-104.595,1452.43,2006-03-30,20:00,2006-03-30,13:00,3,,,clear,Orion,wonderfully clear,,United States - Colorado
2971,GAN,33.005,-96.923,153.37,2006-03-27,19:30,2006-03-27,13:30,1,,,1/4 of sky,Orion,There are a few cirrus clouds around.,,United States - Texas
2970,GAN,32.8411,-117.186,105.48,2006-03-30,19:45,2006-03-30,11:45,4,,,1/4 of sky,Orion,scattered clouds.  could see some magnitude 5 stars but not all -- perhaps 1/3 of them??,"one street light within 20 yards, shielded from view. scattered clouds reflecting light from city.",United States - California
2969,GAN,36.59,-76.25,1.24,2006-03-30,20:20,2006-03-30,15:20,4,,,clear,Orion,fairly clear,Looking over the water with no street lights in view.,United States - Virginia
2968,GAN,30.07,-95.38,30.95,2006-03-30,20:40,2006-03-30,14:40,1,,,over 1/2 of sky,Orion,,Lots of light pollution.,United States - Texas
2967,GAN,46.1333,-64.9,104.9,2006-03-30,21:00,2006-03-30,17:00,4,,,clear,Orion,,Edge of city limits. No street lights.,Canada
2966,GAN,33.019,-96.868,171.32,2006-03-30,20:00,2006-03-30,14:00,3,,,clear,Orion,TENNIS COURT LIGHTS ARE ON,"TENNIS COURT LIGHTS ARE ON, STREET LIGHTS ARE ON",United States - Texas
2965,GAN,32.248,-110.896,751.22,2006-03-30,20:45,2006-03-30,13:45,3,,,clear,Orion,,,United States - Arizona
2964,GAN,40.9392,-73.1231,27.51,2006-03-30,22:35,2006-03-30,17:35,3,,,1/4 of sky,Orion,,streetlights acrose the street,United States - New York
2963,GAN,38.9333,-77.15,72.5,2006-03-30,21:30,2006-03-30,16:30,1,,,clear,Orion,Very hazy and bright in the South.  Very few stars visible in sky. Constellations other than Orion are also impossible to see entirely.,There is one streetlight partially shielded about 100 ft away. There are many trees nearby.,United States - Virginia
2962,GAN,40.9392,-73.1231,27.51,2006-03-30,22:35,2006-03-30,17:35,3,,,1/4 of sky,Orion,,there are some streetlights acrose the street from me,United States - New York
2961,GAN,38.9,-103.133,1431.34,2006-03-30,20:30,2006-03-30,13:30,5,,,clear,Orion,"On this form I see little difference between a magnitude 5-6-7, but huge difference between 4 and 5. Judging by the demo on your home page, mine is a definite 5, though.","Streetlight on opposite side of house, is blocked by house. Am on NW edge of city, with Orion out over the (dark) mountains to the WSW. Some light is shining and reflecting from houses NE and N and NW of me.",United States - Colorado
2960,GAN,-34.0,151.0,81.27,2006-03-29,22:15,2006-03-30,09:15,4,,,1/4 of sky,Orion,Not much  It really was between magnitude 4 and 5,Five Street Lights near my grden where I observed the stars,Australia
2959,GAN,44.4669,-69.6919,46.8,2006-03-30,22:00,2006-03-30,17:00,4,,,1/4 of sky,Orion,"not cloudy much, but in some areas around where i was observing","There are no lights around, but a lot of trees surrounding my house",United States - Maine
2958,GAN,40.0,-88.0,207.09,2006-03-23,20:00,2006-03-23,14:00,3,,,clear,Orion,pretty clear out,it is somehwhat lit-college campus,United States - Illinois
2957,GAN,37.055,-76.49,10.25,2006-03-30,20:20,2006-03-30,15:20,3,,,clear,Orion,,,United States - Virginia
2956,GAN,29.9688,-93.5591,0.0,2006-03-30,20:35,2006-03-30,14:35,1,,,over 1/2 of sky,Orion,Clouds and light cover most of the sky so it's not easy to see Orion.  For the past 3 days and nights clouds have covered most af the sky.,,United States - Louisiana
2955,GAN,37.761,-100.028,767.56,2006-03-30,20:50,2006-03-30,14:50,4,,,clear,Orion,Clear Sky.,There is one street light shining on me about 50 yards away.,United States - Kansas
2954,GAN,41.93,-88.72,274.97,2006-03-25,20:00,2006-03-25,14:00,4,,,clear,Orion,pretty clear night,there are lights-college campus,United States - Illinois
2953,GAN,33.652,-117.901,24.73,2006-03-23,19:20,2006-03-23,11:20,3,,,clear,Orion,,"There is an intersection in front of the house, but it's very dark in the back.",United States - California
2952,GAN,41.78,-87.75,186.46,2006-03-23,21:20,2006-03-23,15:20,3,,,clear,Orion,"light clouds to the south but Orion was clear  Great project... I'm a teacher and many of my students really enjoy this kind of real-life astronomy. Thank you for including us... Mrs. Law, gifted resource teacher, Hille Middle School, Oak Forest, IL 60452 (slaw.org)",This observation was taken on a suburban street (suburb of Chicago),United States - Illinois
2951,GAN,29.8,-95.4,18.41,2006-03-30,20:15,2006-03-30,14:15,4,,,1/4 of sky,Orion,partly cloudy,"no lights, only in the distance of the stadium",United States - Texas
2950,GAN,38.715,-77.13,9.3,2006-03-30,19:25,2006-03-30,14:25,3,,,clear,Orion,,"The location is secluded, but there is a major road about 1 quarter of a mile away that is an obvious source of light pollution in the northwest sky.",United States - Virginia
2949,GAN,52.14,-106.72,500.0,2006-03-30,20:30,2006-03-30,14:30,3,,,clear,Orion,"Haze to south is reducing magnitude of bottom starts to near 0. Bottom 1 quarter is reading at about a 2, but all three belt stars are visible.","Near edge of Medium urban area, with a shielded back yard, Two street lights visible within 50 metres, blocked by hand to make viewing",Canada
2948,GAN,28.322,-81.336,23.04,2006-03-28,21:30,2006-03-28,16:30,4,,,clear,Orion,All clear and looking bright.,"Perfect view from backyard, no light in way, just the sky.",United States - Florida
2947,GAN,42.4908,-75.3053,374.94,2006-03-30,21:10,2006-03-30,16:10,4,,,clear,Orion,"Seems slightly better than Mag 4, but not as good as 5.","rural hamlet, nearby houses street light c 100 m away",United States - New York
2946,GAN,43.7738,-87.7082,187.37,2006-03-30,20:30,2006-03-30,14:30,1,,,clear,Orion,There were light clouds and heavy haze to the south.,there was a bright streetlight right where orion should have been.,United States - Wisconsin
2945,GAN,34.7,-86.5833,184.62,2006-03-30,20:35,2006-03-30,14:35,3,,,1/4 of sky,Orion,a little haze throughout the area,"While is was not cloudy tonight, there did seem to be a haziness in the sky. Also there are house lights nearby.",United States - Alabama
2944,GAN,42.669,-83.023,200.94,2006-03-30,20:30,2006-03-30,15:30,3,,,clear,Orion,,,United States - Michigan
